after_stage,rank,rider,cumulative_s,gap_s,stages_completed,status
8,14,I. VAN WILDER,104332,585,8,DERIVED_REPRODUCIBLE
8,15,T. PIDCOCK,104337,590,8,DERIVED_REPRODUCIBLE
8,16,D. PIGANZOLI,104393,646,8,DERIVED_REPRODUCIBLE
8,17,L. VAN EETVELT,104398,651,8,DERIVED_REPRODUCIBLE
8,18,J. JEGAT,104403,656,8,DERIVED_REPRODUCIBLE
8,19,Y. VOISARD,104488,741,8,DERIVED_REPRODUCIBLE
8,20,H. TEJADA,104533,786,8,DERIVED_REPRODUCIBLE
8,21,R. DEBRUYNE,104542,795,8,DERIVED_REPRODUCIBLE
8,22,P. CASTRILLO,104551,804,8,DERIVED_REPRODUCIBLE
8,23,S. KUSS,104560,813,8,DERIVED_REPRODUCIBLE
8,24,A. YATES,104618,871,8,DERIVED_REPRODUCIBLE
8,25,R. CARAPAZ,104671,924,8,DERIVED_REPRODUCIBLE
8,26,B. MCNULTY,104853,1106,8,DERIVED_REPRODUCIBLE
8,27,T. ARENSMAN,104941,1194,8,DERIVED_REPRODUCIBLE
8,28,T. BENOOT,105324,1577,8,DERIVED_REPRODUCIBLE
8,29,A. TIBERI,105370,1623,8,DERIVED_REPRODUCIBLE
8,30,J. HINDLEY,105378,1631,8,DERIVED_REPRODUCIBLE
8,31,S. HIGUITA,105453,1706,8,DERIVED_REPRODUCIBLE
8,32,J. PARRA,105578,1831,8,DERIVED_REPRODUCIBLE
8,33,G. MARTIN GUYONNET,105629,1882,8,DERIVED_REPRODUCIBLE
8,34,M. JORGENSON,105695,1948,8,DERIVED_REPRODUCIBLE
8,35,C. HARPER,105710,1963,8,DERIVED_REPRODUCIBLE
8,36,N. PRODHOMME,105837,2090,8,DERIVED_REPRODUCIBLE
8,37,R. GARCIA,105972,2225,8,DERIVED_REPRODUCIBLE
8,38,C. VERONA,106035,2288,8,DERIVED_REPRODUCIBLE
8,39,Q. HERMANS,106092,2345,8,DERIVED_REPRODUCIBLE
8,40,I. IZAGIRRE,106121,2374,8,DERIVED_REPRODUCIBLE
8,41,K. VAUQUELIN,106168,2421,8,DERIVED_REPRODUCIBLE
8,42,M. VAN GILS,106264,2517,8,DERIVED_REPRODUCIBLE
8,43,A. BAUDIN,106370,2623,8,DERIVED_REPRODUCIBLE
8,44,Q. SIMMONS,106371,2624,8,DERIVED_REPRODUCIBLE
8,45,F. GROSSSCHARTNER,106395,2648,8,DERIVED_REPRODUCIBLE
8,46,A. SKAARSETH,106645,2898,8,DERIVED_REPRODUCIBLE
8,47,A. BALDERSTONE,106948,3201,8,DERIVED_REPRODUCIBLE
8,48,D. GEE,106948,3201,8,DERIVED_REPRODUCIBLE
8,49,B. O'CONNOR,107100,3353,8,DERIVED_REPRODUCIBLE
8,50,V. PARET PEINTRE,107153,3406,8,DERIVED_REPRODUCIBLE
8,51,R. GREGOIRE,107170,3423,8,DERIVED_REPRODUCIBLE
8,52,J. ROMO,107200,3453,8,DERIVED_REPRODUCIBLE
8,53,G. BENNETT,107205,3458,8,DERIVED_REPRODUCIBLE
8,54,M. CATTANEO,107219,3472,8,DERIVED_REPRODUCIBLE
8,55,J. DELBOVE,107219,3472,8,DERIVED_REPRODUCIBLE
8,56,M. HIRSCHI,107307,3560,8,DERIVED_REPRODUCIBLE
8,57,X. MEURISSE,107426,3679,8,DERIVED_REPRODUCIBLE
8,58,D. CARUSO,107434,3687,8,DERIVED_REPRODUCIBLE
8,59,A. DELETTRE,107478,3731,8,DERIVED_REPRODUCIBLE
8,60,T. SKUJINS,107530,3783,8,DERIVED_REPRODUCIBLE
8,61,A. PARET PEINTRE,107537,3790,8,DERIVED_REPRODUCIBLE
8,62,M. VERCHER,107595,3848,8,DERIVED_REPRODUCIBLE
8,63,E. RUBIO,107629,3882,8,DERIVED_REPRODUCIBLE
8,64,G. ZIMMERMANN,107724,3977,8,DERIVED_REPRODUCIBLE
8,65,N. OLIVEIRA,107736,3989,8,DERIVED_REPRODUCIBLE
8,66,T. WELLENS,107762,4015,8,DERIVED_REPRODUCIBLE
8,67,T. FOSS,107798,4051,8,DERIVED_REPRODUCIBLE
8,68,N. BREUILLARD,107800,4053,8,DERIVED_REPRODUCIBLE
8,69,V. VAN MECHELEN,107842,4095,8,DERIVED_REPRODUCIBLE
8,70,C. BRAZ AFONSO,107861,4114,8,DERIVED_REPRODUCIBLE
8,71,V. CAMPENAERTS,107881,4134,8,DERIVED_REPRODUCIBLE
8,72,N. POLITT,107918,4171,8,DERIVED_REPRODUCIBLE
8,73,M. LE BERRE,107926,4179,8,DERIVED_REPRODUCIBLE
8,74,M. VALGREN,107927,4180,8,DERIVED_REPRODUCIBLE
8,75,M. VAN DER POEL,107949,4202,8,DERIVED_REPRODUCIBLE
8,76,L. GERMANI,107965,4218,8,DERIVED_REPRODUCIBLE
8,77,K. ASGREEN,107980,4233,8,DERIVED_REPRODUCIBLE
8,78,J. CEPEDA,108028,4281,8,DERIVED_REPRODUCIBLE
8,79,M. STORER,108092,4345,8,DERIVED_REPRODUCIBLE
8,80,C. RUSSO,108142,4395,8,DERIVED_REPRODUCIBLE
8,81,L. CRAPS,108183,4436,8,DERIVED_REPRODUCIBLE
8,82,S. BERWICK,108198,4451,8,DERIVED_REPRODUCIBLE
8,83,J. STUYVEN,108203,4456,8,DERIVED_REPRODUCIBLE
8,84,N. DENZ,108230,4483,8,DERIVED_REPRODUCIBLE
8,85,M. PEDERSEN,108248,4501,8,DERIVED_REPRODUCIBLE
8,86,F. VAN DEN BROEK,108255,4508,8,DERIVED_REPRODUCIBLE
8,87,M. RICCITELLO,108267,4520,8,DERIVED_REPRODUCIBLE
8,88,M. MATTHEWS,108267,4520,8,DERIVED_REPRODUCIBLE
8,89,R. PLUIMERS,108447,4700,8,DERIVED_REPRODUCIBLE
8,90,M. CORT NIELSEN,108447,4700,8,DERIVED_REPRODUCIBLE
8,91,M. SCHMID,108465,4718,8,DERIVED_REPRODUCIBLE
8,92,E. PLANCKAERT,108511,4764,8,DERIVED_REPRODUCIBLE
8,93,M. FRIGO,108515,4768,8,DERIVED_REPRODUCIBLE
8,94,J. BERCKMOES,108520,4773,8,DERIVED_REPRODUCIBLE
8,95,A. ARANBURU,108539,4792,8,DERIVED_REPRODUCIBLE
8,96,J. ABRAHAMSEN,108567,4820,8,DERIVED_REPRODUCIBLE
8,97,L. VERVAEKE,108583,4836,8,DERIVED_REPRODUCIBLE
8,98,B. VAN MOER,108596,4849,8,DERIVED_REPRODUCIBLE
8,99,E. COSTIOU,108607,4860,8,DERIVED_REPRODUCIBLE
8,100,Q. PACHER,108607,4860,8,DERIVED_REPRODUCIBLE
8,101,R. STANNARD,108639,4892,8,DERIVED_REPRODUCIBLE
8,102,A. TURGIS,108751,5004,8,DERIVED_REPRODUCIBLE
8,103,D. HOWSON,108756,5009,8,DERIVED_REPRODUCIBLE
8,104,A. JOHANNESSEN,108763,5016,8,DERIVED_REPRODUCIBLE
8,105,J. RICKAERT,108764,5017,8,DERIVED_REPRODUCIBLE
8,106,L. PLAPP,108765,5018,8,DERIVED_REPRODUCIBLE
8,107,F. ENGELHARDT,108770,5023,8,DERIVED_REPRODUCIBLE
8,108,A. GATE,108775,5028,8,DERIVED_REPRODUCIBLE
8,109,M. MOHORIC,108805,5058,8,DERIVED_REPRODUCIBLE
8,110,A. CHARMIG,108814,5067,8,DERIVED_REPRODUCIBLE
8,111,J. NICOLAU,108818,5071,8,DERIVED_REPRODUCIBLE
8,112,A. KIRSCH,108819,5072,8,DERIVED_REPRODUCIBLE
8,113,G. STEINHAUSER,108845,5098,8,DERIVED_REPRODUCIBLE
8,114,S. VELASCO,108881,5134,8,DERIVED_REPRODUCIBLE
8,115,B. HEALY,108881,5134,8,DERIVED_REPRODUCIBLE
8,116,K. NEILANDS,108920,5173,8,DERIVED_REPRODUCIBLE
8,117,P. EENKHOORN,108925,5178,8,DERIVED_REPRODUCIBLE
8,118,J. TRATNIK,108987,5240,8,DERIVED_REPRODUCIBLE
8,119,W. BARGUIL,109012,5265,8,DERIVED_REPRODUCIBLE
8,120,M. HEßMANN,109035,5288,8,DERIVED_REPRODUCIBLE
8,121,T. GUERNALEC,109083,5336,8,DERIVED_REPRODUCIBLE
8,122,L. DURBRIDGE,109089,5342,8,DERIVED_REPRODUCIBLE
8,123,X. AZPARREN IRURZUN,109100,5353,8,DERIVED_REPRODUCIBLE
8,124,B. ARMIRAIL,109103,5356,8,DERIVED_REPRODUCIBLE
8,125,E. VERSTRYNGE,109125,5378,8,DERIVED_REPRODUCIBLE
8,126,D. HOOLE,109136,5389,8,DERIVED_REPRODUCIBLE
8,127,M. WALKER,109138,5391,8,DERIVED_REPRODUCIBLE
8,128,N. VINOKUROV,109143,5396,8,DERIVED_REPRODUCIBLE
8,129,M. TEUNISSEN,109155,5408,8,DERIVED_REPRODUCIBLE
8,130,B. THOMAS,109194,5447,8,DERIVED_REPRODUCIBLE
8,131,M. KANTER,109301,5554,8,DERIVED_REPRODUCIBLE
8,132,B. GIRMAY,109310,5563,8,DERIVED_REPRODUCIBLE
8,133,D. VAN BAARLE,109321,5574,8,DERIVED_REPRODUCIBLE
8,134,J. ALAPHILIPPE,109346,5599,8,DERIVED_REPRODUCIBLE
8,135,M. KWIATKOWSKI,109375,5628,8,DERIVED_REPRODUCIBLE
8,136,J. OTRUBA,109397,5650,8,DERIVED_REPRODUCIBLE
8,137,S. OLDANI,109413,5666,8,DERIVED_REPRODUCIBLE
8,138,F. VERMEERSCH,109446,5699,8,DERIVED_REPRODUCIBLE
8,139,T. VAN ASBROECK,109483,5736,8,DERIVED_REPRODUCIBLE
8,140,F. BIESTERBOS,109549,5802,8,DERIVED_REPRODUCIBLE
8,141,S. WAERENSKJOLD,109550,5803,8,DERIVED_REPRODUCIBLE
8,142,S. DILLIER,109569,5822,8,DERIVED_REPRODUCIBLE
8,143,J. PHILIPSEN,109630,5883,8,DERIVED_REPRODUCIBLE
8,144,T. VAN DIJKE,109642,5895,8,DERIVED_REPRODUCIBLE
8,145,R. DHONDT,109654,5907,8,DERIVED_REPRODUCIBLE
8,146,N. MÄRKL,109690,5943,8,DERIVED_REPRODUCIBLE
8,147,H. PAGE,109694,5947,8,DERIVED_REPRODUCIBLE
8,148,P. HAGENES,109755,6008,8,DERIVED_REPRODUCIBLE
8,149,J. BIERMANS,109763,6016,8,DERIVED_REPRODUCIBLE
8,150,F. WRIGHT,109798,6051,8,DERIVED_REPRODUCIBLE
8,151,E. AFFINI,109814,6067,8,DERIVED_REPRODUCIBLE
8,152,T. MARSMAN,109860,6113,8,DERIVED_REPRODUCIBLE
8,153,M. TRENTIN,109922,6175,8,DERIVED_REPRODUCIBLE
8,154,D. GODON,109957,6210,8,DERIVED_REPRODUCIBLE
8,155,P. BITTNER,110012,6265,8,DERIVED_REPRODUCIBLE
8,156,M. FRETIN,110112,6365,8,DERIVED_REPRODUCIBLE
8,157,B. VEISTROFFER,110128,6381,8,DERIVED_REPRODUCIBLE
8,158,J. VAN DEN BERG,110158,6411,8,DERIVED_REPRODUCIBLE
8,159,P. ACKERMANN,110174,6427,8,DERIVED_REPRODUCIBLE
8,160,J. STEWART,110176,6429,8,DERIVED_REPRODUCIBLE
8,161,H. ARTZ,110185,6438,8,DERIVED_REPRODUCIBLE
8,162,J. DEGENKOLB,110231,6484,8,DERIVED_REPRODUCIBLE
8,163,F. GAVIRIA,110268,6521,8,DERIVED_REPRODUCIBLE
8,164,T. MERLIER,110288,6541,8,DERIVED_REPRODUCIBLE
8,165,F. GANNA,110307,6560,8,DERIVED_REPRODUCIBLE
8,166,P. BAUHAUS,110323,6576,8,DERIVED_REPRODUCIBLE
8,167,L. ASKEY,110378,6631,8,DERIVED_REPRODUCIBLE
8,168,D. BALLERINI,110417,6670,8,DERIVED_REPRODUCIBLE
8,169,O. KOOIJ,110420,6673,8,DERIVED_REPRODUCIBLE
8,170,J. TARLING,110451,6704,8,DERIVED_REPRODUCIBLE
8,171,C. BOL,110467,6720,8,DERIVED_REPRODUCIBLE
8,172,P. ALLEGAERT,110514,6767,8,DERIVED_REPRODUCIBLE
8,173,L. SLOCK,110594,6847,8,DERIVED_REPRODUCIBLE
8,174,K. GRADEK,110617,6870,8,DERIVED_REPRODUCIBLE
8,175,M. LOUVEL,110903,7156,8,DERIVED_REPRODUCIBLE
8,176,M. HALLER,111040,7293,8,DERIVED_REPRODUCIBLE
9,1,T. POGACAR,116224,0,9,DERIVED_REPRODUCIBLE
9,2,J. VINGEGAARD,116386,162,9,DERIVED_REPRODUCIBLE
9,3,I. DEL TORO,116431,207,9,DERIVED_REPRODUCIBLE
9,4,R. EVENEPOEL,116434,210,9,DERIVED_REPRODUCIBLE
9,5,J. AYUSO,116438,214,9,DERIVED_REPRODUCIBLE
9,6,P. SEIXAS,116459,235,9,DERIVED_REPRODUCIBLE
9,7,F. LIPOWITZ,116464,240,9,DERIVED_REPRODUCIBLE
9,8,L. MARTINEZ,116485,261,9,DERIVED_REPRODUCIBLE
9,9,M. SKJELMOSE,116521,297,9,DERIVED_REPRODUCIBLE
9,10,E. BERNAL,116776,552,9,DERIVED_REPRODUCIBLE
9,11,T. JOHANNESSEN,116794,570,9,DERIVED_REPRODUCIBLE
9,12,S. QUINN,116799,575,9,DERIVED_REPRODUCIBLE
9,13,T. PIDCOCK,116804,580,9,DERIVED_REPRODUCIBLE
9,14,I. VAN WILDER,116809,585,9,DERIVED_REPRODUCIBLE
9,15,D. PIGANZOLI,116870,646,9,DERIVED_REPRODUCIBLE
9,16,L. VAN EETVELT,116875,651,9,DERIVED_REPRODUCIBLE
9,17,J. JEGAT,116880,656,9,DERIVED_REPRODUCIBLE
9,18,Y. VOISARD,116965,741,9,DERIVED_REPRODUCIBLE
9,19,R. DEBRUYNE,117019,795,9,DERIVED_REPRODUCIBLE
9,20,S. KUSS,117037,813,9,DERIVED_REPRODUCIBLE
9,21,P. CASTRILLO,117041,817,9,DERIVED_REPRODUCIBLE
9,22,A. YATES,117095,871,9,DERIVED_REPRODUCIBLE
9,23,R. CARAPAZ,117148,924,9,DERIVED_REPRODUCIBLE
9,24,M. VACEK,117242,1018,9,DERIVED_REPRODUCIBLE
9,25,B. MCNULTY,117346,1122,9,DERIVED_REPRODUCIBLE
9,26,H. TEJADA,117598,1374,9,DERIVED_REPRODUCIBLE
9,27,T. BENOOT,117801,1577,9,DERIVED_REPRODUCIBLE
9,28,M. JORGENSON,118198,1974,9,DERIVED_REPRODUCIBLE
9,29,N. PRODHOMME,118350,2126,9,DERIVED_REPRODUCIBLE
9,30,T. ARENSMAN,118456,2232,9,DERIVED_REPRODUCIBLE
9,31,C. VERONA,118617,2393,9,DERIVED_REPRODUCIBLE
9,32,I. IZAGIRRE,118669,2445,9,DERIVED_REPRODUCIBLE
9,33,K. VAUQUELIN,118681,2457,9,DERIVED_REPRODUCIBLE
9,34,G. MARTIN GUYONNET,118694,2470,9,DERIVED_REPRODUCIBLE
9,35,C. HARPER,118775,2551,9,DERIVED_REPRODUCIBLE
9,36,A. BAUDIN,118841,2617,9,DERIVED_REPRODUCIBLE
9,37,A. TIBERI,118885,2661,9,DERIVED_REPRODUCIBLE
9,38,F. GROSSSCHARTNER,118893,2669,9,DERIVED_REPRODUCIBLE
9,39,J. HINDLEY,118893,2669,9,DERIVED_REPRODUCIBLE
9,40,S. HIGUITA,118968,2744,9,DERIVED_REPRODUCIBLE
9,41,Q. SIMMONS,119082,2858,9,DERIVED_REPRODUCIBLE
9,42,J. PARRA,119093,2869,9,DERIVED_REPRODUCIBLE
9,43,Q. HERMANS,119157,2933,9,DERIVED_REPRODUCIBLE
9,44,R. GARCIA,119487,3263,9,DERIVED_REPRODUCIBLE
9,45,D. GEE,119615,3391,9,DERIVED_REPRODUCIBLE
9,46,V. PARET PEINTRE,119630,3406,9,DERIVED_REPRODUCIBLE
9,47,M. HIRSCHI,119784,3560,9,DERIVED_REPRODUCIBLE
9,48,E. RUBIO,120106,3882,9,DERIVED_REPRODUCIBLE
9,49,A. SKAARSETH,120160,3936,9,DERIVED_REPRODUCIBLE
9,50,B. O'CONNOR,120170,3946,9,DERIVED_REPRODUCIBLE
9,51,T. WELLENS,120260,4036,9,DERIVED_REPRODUCIBLE
9,52,N. BREUILLARD,120277,4053,9,DERIVED_REPRODUCIBLE
9,53,J. DELBOVE,120284,4060,9,DERIVED_REPRODUCIBLE
9,54,C. BRAZ AFONSO,120338,4114,9,DERIVED_REPRODUCIBLE
9,55,M. VAN GILS,120341,4117,9,DERIVED_REPRODUCIBLE
9,56,M. VAN DER POEL,120410,4186,9,DERIVED_REPRODUCIBLE
9,57,A. BALDERSTONE,120463,4239,9,DERIVED_REPRODUCIBLE
9,58,A. DELETTRE,120543,4319,9,DERIVED_REPRODUCIBLE
9,59,L. CRAPS,120660,4436,9,DERIVED_REPRODUCIBLE
9,60,R. GREGOIRE,120685,4461,9,DERIVED_REPRODUCIBLE
9,61,J. ROMO,120715,4491,9,DERIVED_REPRODUCIBLE
9,62,G. BENNETT,120720,4496,9,DERIVED_REPRODUCIBLE
9,63,M. PEDERSEN,120725,4501,9,DERIVED_REPRODUCIBLE
9,64,T. FOSS,120730,4506,9,DERIVED_REPRODUCIBLE
9,65,M. CATTANEO,120734,4510,9,DERIVED_REPRODUCIBLE
9,66,M. MATTHEWS,120744,4520,9,DERIVED_REPRODUCIBLE
9,67,X. MEURISSE,120941,4717,9,DERIVED_REPRODUCIBLE
9,68,D. CARUSO,120949,4725,9,DERIVED_REPRODUCIBLE
9,69,A. ARANBURU,121016,4792,9,DERIVED_REPRODUCIBLE
9,70,A. PARET PEINTRE,121052,4828,9,DERIVED_REPRODUCIBLE
9,71,E. COSTIOU,121084,4860,9,DERIVED_REPRODUCIBLE
9,72,M. VERCHER,121110,4886,9,DERIVED_REPRODUCIBLE
9,73,G. ZIMMERMANN,121239,5015,9,DERIVED_REPRODUCIBLE
9,74,N. OLIVEIRA,121251,5027,9,DERIVED_REPRODUCIBLE
9,75,J. STUYVEN,121268,5044,9,DERIVED_REPRODUCIBLE
9,76,F. VAN DEN BROEK,121320,5096,9,DERIVED_REPRODUCIBLE
9,77,V. VAN MECHELEN,121357,5133,9,DERIVED_REPRODUCIBLE
9,78,V. CAMPENAERTS,121396,5172,9,DERIVED_REPRODUCIBLE
9,79,N. POLITT,121433,5209,9,DERIVED_REPRODUCIBLE
9,80,M. LE BERRE,121441,5217,9,DERIVED_REPRODUCIBLE
9,81,M. VALGREN,121442,5218,9,DERIVED_REPRODUCIBLE
9,82,L. GERMANI,121480,5256,9,DERIVED_REPRODUCIBLE
9,83,K. ASGREEN,121495,5271,9,DERIVED_REPRODUCIBLE
9,84,J. CEPEDA,121543,5319,9,DERIVED_REPRODUCIBLE
9,85,T. SKUJINS,121607,5383,9,DERIVED_REPRODUCIBLE
9,86,L. VERVAEKE,121648,5424,9,DERIVED_REPRODUCIBLE
9,87,Q. PACHER,121672,5448,9,DERIVED_REPRODUCIBLE
9,88,S. BERWICK,121723,5499,9,DERIVED_REPRODUCIBLE
9,89,N. DENZ,121745,5521,9,DERIVED_REPRODUCIBLE
9,90,M. RICCITELLO,121782,5558,9,DERIVED_REPRODUCIBLE
9,91,R. PLUIMERS,121962,5738,9,DERIVED_REPRODUCIBLE
9,92,M. SCHMID,121980,5756,9,DERIVED_REPRODUCIBLE
9,93,J. BERCKMOES,122035,5811,9,DERIVED_REPRODUCIBLE
9,94,J. ABRAHAMSEN,122082,5858,9,DERIVED_REPRODUCIBLE
9,95,B. VAN MOER,122111,5887,9,DERIVED_REPRODUCIBLE
9,96,R. STANNARD,122154,5930,9,DERIVED_REPRODUCIBLE
9,97,M. STORER,122169,5945,9,DERIVED_REPRODUCIBLE
9,98,C. RUSSO,122219,5995,9,DERIVED_REPRODUCIBLE
9,99,D. HOWSON,122271,6047,9,DERIVED_REPRODUCIBLE
9,100,A. JOHANNESSEN,122278,6054,9,DERIVED_REPRODUCIBLE
9,101,L. PLAPP,122280,6056,9,DERIVED_REPRODUCIBLE
9,102,F. ENGELHARDT,122285,6061,9,DERIVED_REPRODUCIBLE
9,103,M. MOHORIC,122320,6096,9,DERIVED_REPRODUCIBLE
9,104,A. CHARMIG,122329,6105,9,DERIVED_REPRODUCIBLE
9,105,A. KIRSCH,122349,6125,9,DERIVED_REPRODUCIBLE
9,106,B. HEALY,122396,6172,9,DERIVED_REPRODUCIBLE
9,107,J. TRATNIK,122502,6278,9,DERIVED_REPRODUCIBLE
9,108,M. CORT NIELSEN,122524,6300,9,DERIVED_REPRODUCIBLE
9,109,W. BARGUIL,122527,6303,9,DERIVED_REPRODUCIBLE
9,110,M. HEßMANN,122550,6326,9,DERIVED_REPRODUCIBLE
9,111,E. PLANCKAERT,122588,6364,9,DERIVED_REPRODUCIBLE
9,112,M. FRIGO,122592,6368,9,DERIVED_REPRODUCIBLE
9,113,T. GUERNALEC,122598,6374,9,DERIVED_REPRODUCIBLE
9,114,L. DURBRIDGE,122604,6380,9,DERIVED_REPRODUCIBLE
9,115,X. AZPARREN IRURZUN,122615,6391,9,DERIVED_REPRODUCIBLE
9,116,B. ARMIRAIL,122618,6394,9,DERIVED_REPRODUCIBLE
9,117,E. VERSTRYNGE,122640,6416,9,DERIVED_REPRODUCIBLE
9,118,M. WALKER,122653,6429,9,DERIVED_REPRODUCIBLE
9,119,M. TEUNISSEN,122670,6446,9,DERIVED_REPRODUCIBLE
9,120,B. THOMAS,122724,6500,9,DERIVED_REPRODUCIBLE
9,121,F. GANNA,122784,6560,9,DERIVED_REPRODUCIBLE
9,122,P. HAGENES,122825,6601,9,DERIVED_REPRODUCIBLE
9,123,A. TURGIS,122828,6604,9,DERIVED_REPRODUCIBLE
9,124,D. VAN BAARLE,122836,6612,9,DERIVED_REPRODUCIBLE
9,125,J. RICKAERT,122850,6626,9,DERIVED_REPRODUCIBLE
9,126,A. GATE,122852,6628,9,DERIVED_REPRODUCIBLE
9,127,J. ALAPHILIPPE,122876,6652,9,DERIVED_REPRODUCIBLE
9,128,M. KWIATKOWSKI,122890,6666,9,DERIVED_REPRODUCIBLE
9,129,J. NICOLAU,122904,6680,9,DERIVED_REPRODUCIBLE
9,130,J. OTRUBA,122912,6688,9,DERIVED_REPRODUCIBLE
9,131,G. STEINHAUSER,122931,6707,9,DERIVED_REPRODUCIBLE
9,132,F. VERMEERSCH,122961,6737,9,DERIVED_REPRODUCIBLE
9,133,S. VELASCO,122967,6743,9,DERIVED_REPRODUCIBLE
9,134,K. NEILANDS,122997,6773,9,DERIVED_REPRODUCIBLE
9,135,P. EENKHOORN,123002,6778,9,DERIVED_REPRODUCIBLE
9,136,D. GODON,123022,6798,9,DERIVED_REPRODUCIBLE
9,137,F. BIESTERBOS,123064,6840,9,DERIVED_REPRODUCIBLE
9,138,S. WAERENSKJOLD,123065,6841,9,DERIVED_REPRODUCIBLE
9,139,H. PAGE,123209,6985,9,DERIVED_REPRODUCIBLE
9,140,D. HOOLE,123213,6989,9,DERIVED_REPRODUCIBLE
9,141,N. VINOKUROV,123220,6996,9,DERIVED_REPRODUCIBLE
9,142,H. ARTZ,123250,7026,9,DERIVED_REPRODUCIBLE
9,143,F. WRIGHT,123313,7089,9,DERIVED_REPRODUCIBLE
9,144,M. KANTER,123387,7163,9,DERIVED_REPRODUCIBLE
9,145,B. GIRMAY,123396,7172,9,DERIVED_REPRODUCIBLE
9,146,M. TRENTIN,123437,7213,9,DERIVED_REPRODUCIBLE
9,147,S. OLDANI,123490,7266,9,DERIVED_REPRODUCIBLE
9,148,T. VAN ASBROECK,123569,7345,9,DERIVED_REPRODUCIBLE
9,149,B. VEISTROFFER,123643,7419,9,DERIVED_REPRODUCIBLE
9,150,S. DILLIER,123646,7422,9,DERIVED_REPRODUCIBLE
9,151,J. PHILIPSEN,123716,7492,9,DERIVED_REPRODUCIBLE
9,152,T. VAN DIJKE,123719,7495,9,DERIVED_REPRODUCIBLE
9,153,R. DHONDT,123740,7516,9,DERIVED_REPRODUCIBLE
9,154,N. MÄRKL,123767,7543,9,DERIVED_REPRODUCIBLE
9,155,J. BIERMANS,123840,7616,9,DERIVED_REPRODUCIBLE
9,156,E. AFFINI,123891,7667,9,DERIVED_REPRODUCIBLE
9,157,T. MARSMAN,123937,7713,9,DERIVED_REPRODUCIBLE
9,158,J. TARLING,123966,7742,9,DERIVED_REPRODUCIBLE
9,159,P. BITTNER,124089,7865,9,DERIVED_REPRODUCIBLE
9,160,L. SLOCK,124109,7885,9,DERIVED_REPRODUCIBLE
9,161,M. FRETIN,124189,7965,9,DERIVED_REPRODUCIBLE
9,162,J. VAN DEN BERG,124244,8020,9,DERIVED_REPRODUCIBLE
9,163,P. ACKERMANN,124251,8027,9,DERIVED_REPRODUCIBLE
9,164,J. STEWART,124262,8038,9,DERIVED_REPRODUCIBLE
9,165,J. DEGENKOLB,124317,8093,9,DERIVED_REPRODUCIBLE
9,166,F. GAVIRIA,124354,8130,9,DERIVED_REPRODUCIBLE
9,167,T. MERLIER,124374,8150,9,DERIVED_REPRODUCIBLE
9,168,P. BAUHAUS,124409,8185,9,DERIVED_REPRODUCIBLE
9,169,L. ASKEY,124464,8240,9,DERIVED_REPRODUCIBLE
9,170,D. BALLERINI,124503,8279,9,DERIVED_REPRODUCIBLE
9,171,O. KOOIJ,124506,8282,9,DERIVED_REPRODUCIBLE
9,172,C. BOL,124544,8320,9,DERIVED_REPRODUCIBLE
9,173,M. HALLER,124555,8331,9,DERIVED_REPRODUCIBLE
9,174,P. ALLEGAERT,124591,8367,9,DERIVED_REPRODUCIBLE
9,175,K. GRADEK,124694,8470,9,DERIVED_REPRODUCIBLE
9,176,M. LOUVEL,124989,8765,9,DERIVED_REPRODUCIBLE
10,1,T. POGACAR,130502,0,10,DERIVED_REPRODUCIBLE
10,2,J. VINGEGAARD,130718,216,10,DERIVED_REPRODUCIBLE
10,3,R. EVENEPOEL,130748,246,10,DERIVED_REPRODUCIBLE
10,4,J. AYUSO,130764,262,10,DERIVED_REPRODUCIBLE
10,5,P. SEIXAS,130777,275,10,DERIVED_REPRODUCIBLE
10,6,F. LIPOWITZ,130786,284,10,DERIVED_REPRODUCIBLE
10,7,I. DEL TORO,130810,308,10,DERIVED_REPRODUCIBLE
10,8,M. SKJELMOSE,130847,345,10,DERIVED_REPRODUCIBLE
10,9,L. MARTINEZ,130896,394,10,DERIVED_REPRODUCIBLE
10,10,T. PIDCOCK,131211,709,10,DERIVED_REPRODUCIBLE
10,11,E. BERNAL,131237,735,10,DERIVED_REPRODUCIBLE
10,12,I. VAN WILDER,131265,763,10,DERIVED_REPRODUCIBLE
10,13,D. PIGANZOLI,131320,818,10,DERIVED_REPRODUCIBLE
10,14,T. JOHANNESSEN,131392,890,10,DERIVED_REPRODUCIBLE
10,15,S. QUINN,131410,908,10,DERIVED_REPRODUCIBLE
10,16,Y. VOISARD,131438,936,10,DERIVED_REPRODUCIBLE
10,17,R. DEBRUYNE,131475,973,10,DERIVED_REPRODUCIBLE
10,18,R. CARAPAZ,131565,1063,10,DERIVED_REPRODUCIBLE
10,19,J. JEGAT,131578,1076,10,DERIVED_REPRODUCIBLE
10,20,A. YATES,131608,1106,10,DERIVED_REPRODUCIBLE
10,21,P. CASTRILLO,131734,1232,10,DERIVED_REPRODUCIBLE
10,22,S. KUSS,131754,1252,10,DERIVED_REPRODUCIBLE
10,23,B. MCNULTY,132063,1561,10,DERIVED_REPRODUCIBLE
10,24,T. BENOOT,132499,1997,10,DERIVED_REPRODUCIBLE
10,25,L. VAN EETVELT,132795,2293,10,DERIVED_REPRODUCIBLE
10,26,N. PRODHOMME,133050,2548,10,DERIVED_REPRODUCIBLE
