stage_number,km_from_start,waypoint_label,elevation_by_distance_m,window_start,window_end,window_width_s,sun_elevation_deg,sun_azimuth_deg,temperature_c,wind_speed_ms,wind_dir_deg,air_density_kgm3,headwind_ms,crosswind_ms,exposure_class
17,75.80,La Cascade (SAINT-CASSIN),386.87,2026-07-22 13:11:00+00:00,2026-07-22 13:21:00+00:00,600,58.270,224.750,26.90,2.42,300.00,1.1211,0.11,2.42,CROSSWIND
17,75.90,Passage à niveau N° 34.,386.87,2026-07-22 13:11:00+00:00,2026-07-22 13:21:00+00:00,600,58.271,224.750,26.90,2.42,300.00,1.1205,-0.75,2.30,CROSSWIND
17,77.70,La Praire,462.30,2026-07-22 13:14:00+00:00,2026-07-22 13:23:00+00:00,540,57.976,225.696,26.70,2.42,300.00,1.1167,-0.52,2.36,CROSSWIND
17,79.50,SAINT-THIBAUD-DE-COUZ,482.12,2026-07-22 13:16:00+00:00,2026-07-22 13:26:00+00:00,600,57.676,226.623,25.30,2.34,320.00,1.1177,-1.21,2.00,CROSSWIND
17,81.80,Les Gros Louis,550.72,2026-07-22 13:19:00+00:00,2026-07-22 13:29:00+00:00,600,57.310,227.725,24.90,3.05,311.00,1.1089,-2.04,2.27,CROSSWIND
17,84.00,Col de Couz,624.12,2026-07-22 13:22:00+00:00,2026-07-22 13:32:00+00:00,600,56.937,228.796,24.70,3.05,311.00,1.1067,0.20,3.04,CROSSWIND
17,84.30,SAINT-JEAN-DE-COUZ (près),625.99,2026-07-22 13:22:00+00:00,2026-07-22 13:32:00+00:00,600,56.939,228.792,24.80,3.05,311.00,1.1073,0.27,3.04,CROSSWIND
17,87.50,Tunnel des Échelles,545.08,2026-07-22 13:26:00+00:00,2026-07-22 13:37:00+00:00,660,56.356,230.335,26.10,3.92,322.00,1.1190,2.10,3.31,CROSSWIND
17,88.50,SAINT-CHRISTOPHE-LA-GROTTE,495.80,2026-07-22 13:27:00+00:00,2026-07-22 13:38:00+00:00,660,56.228,230.670,26.30,4.14,323.00,1.1226,1.17,3.97,CROSSWIND
17,91.20,LES ÉCHELLES,396.25,2026-07-22 13:31:00+00:00,2026-07-22 13:42:00+00:00,660,55.698,232.017,26.80,3.76,343.00,1.1279,-2.35,2.94,CROSSWIND
17,96.70,Chailles (SAINT-FRANC),368.14,2026-07-22 13:38:00+00:00,2026-07-22 13:50:00+00:00,720,54.633,234.403,26.60,3.83,327.00,1.1257,3.60,1.30,HEADWIND
17,100.70,SAINT-BÉRON,341.08,2026-07-22 13:43:00+00:00,2026-07-22 13:55:00+00:00,720,53.903,235.943,28.00,3.61,318.00,1.1369,3.61,0.05,HEADWIND
17,104.60,Passage à niveau N° 15.,265.03,2026-07-22 13:48:00+00:00,2026-07-22 14:01:00+00:00,780,53.105,237.578,28.00,3.61,326.00,1.1360,3.17,1.73,HEADWIND
17,104.70,Le Bonnard (DOMESSIN),265.03,2026-07-22 13:48:00+00:00,2026-07-22 14:01:00+00:00,780,53.106,237.579,28.00,3.61,326.00,1.1360,3.14,1.79,HEADWIND
17,105.20,LE PONT-DE-BEAUVOISIN (D1006-D82 M),258.83,2026-07-22 13:49:00+00:00,2026-07-22 14:02:00+00:00,780,52.958,237.889,28.10,3.61,326.00,1.1371,3.61,0.04,HEADWIND
17,106.70,D82 M Les Éteppes-La Gare (LE PONT-DE-BEAUVOISIN) (D82 M-D82),283.81,2026-07-22 13:51:00+00:00,2026-07-22 14:04:00+00:00,780,52.659,238.515,28.00,3.61,318.00,1.1365,-1.73,3.17,CROSSWIND
17,106.90,D82 Passage à niveau N° 77.,284.12,2026-07-22 13:51:00+00:00,2026-07-22 14:04:00+00:00,780,52.659,238.518,28.00,3.61,318.00,1.1373,-3.54,0.70,TAILWIND
17,107.10,SAINT-JEAN-D'AVELANNE,278.50,2026-07-22 13:51:00+00:00,2026-07-22 14:04:00+00:00,780,52.659,238.522,28.00,3.69,327.00,1.1370,-3.65,0.51,TAILWIND
17,109.70,SAINT-ALBIN-DE-VAULSERRE,294.39,2026-07-22 13:55:00+00:00,2026-07-22 14:08:00+00:00,780,52.065,239.729,27.70,3.71,346.00,1.1291,-3.23,1.83,TAILWIND
17,113.40,SAINT-BUEIL-La Roche,346.49,2026-07-22 13:59:00+00:00,2026-07-22 14:13:00+00:00,840,51.409,241.003,27.60,3.69,347.00,1.1211,-0.95,3.56,CROSSWIND
17,114.60,La Rosetta (SAINT-BUEIL),367.13,2026-07-22 14:01:00+00:00,2026-07-22 14:15:00+00:00,840,51.111,241.562,27.60,3.59,347.00,1.1255,-0.22,3.58,CROSSWIND
17,116.60,Champet,379.89,2026-07-22 14:03:00+00:00,2026-07-22 14:18:00+00:00,900,50.740,242.256,27.30,3.54,352.00,1.1219,-0.28,3.53,CROSSWIND
17,117.60,SAINT-GEOIRE-EN-VALDAINE,399.65,2026-07-22 14:05:00+00:00,2026-07-22 14:19:00+00:00,840,50.515,242.668,27.20,3.54,352.00,1.1211,-2.03,2.90,CROSSWIND
17,120.20,La Côte-d'Ainan,433.51,2026-07-22 14:08:00+00:00,2026-07-22 14:23:00+00:00,900,49.987,243.605,27.00,3.67,349.00,1.1193,-1.11,3.50,CROSSWIND
17,121.80,MASSIEU (près),443.38,2026-07-22 14:10:00+00:00,2026-07-22 14:25:00+00:00,900,49.683,244.128,26.40,3.69,347.00,1.1201,0.32,3.68,CROSSWIND
17,124.40,L'Arsenal (D82-D1075),453.32,2026-07-22 14:13:00+00:00,2026-07-22 14:28:00+00:00,900,49.229,244.912,26.20,4.13,353.00,1.1179,-1.50,3.85,CROSSWIND
17,126.60,D1075 CHIRENS (D1075-D50 A),459.86,2026-07-22 14:16:00+00:00,2026-07-22 14:32:00+00:00,960,48.679,245.840,26.30,4.13,353.00,1.1183,-2.68,3.14,CROSSWIND
17,130.20,D50 A Carrefour D50 A-D50,447.82,2026-07-22 14:21:00+00:00,2026-07-22 14:37:00+00:00,960,47.890,247.099,26.60,3.92,354.00,1.1181,-1.93,3.41,CROSSWIND
17,131.40,Le Guillermet,461.30,2026-07-22 14:22:00+00:00,2026-07-22 14:38:00+00:00,960,47.731,247.335,26.30,3.92,354.00,1.1145,3.72,1.23,HEADWIND
17,133.20,CHARAVINES,494.59,2026-07-22 14:25:00+00:00,2026-07-22 14:41:00+00:00,960,47.246,248.062,25.50,3.98,348.00,1.1176,2.96,2.67,HEADWIND
17,136.80,Vers Ars (D50-D17) (VILLAGES DU LAC DE PALADRU),507.43,2026-07-22 14:29:00+00:00,2026-07-22 14:46:00+00:00,1020,46.517,249.141,25.50,3.93,353.00,1.1115,3.90,0.51,HEADWIND
17,141.30,D17 OYEU (près),555.51,2026-07-22 14:35:00+00:00,2026-07-22 14:52:00+00:00,1020,45.560,250.576,25.90,4.14,352.00,1.1136,0.00,4.14,CROSSWIND
17,143.00,Carrefour D17-D520,525.11,2026-07-22 14:37:00+00:00,2026-07-22 14:54:00+00:00,1020,45.230,251.070,26.40,3.83,353.00,1.1148,-3.14,2.20,TAILWIND
17,144.90,D520 APPRIEU (près) (D520-D73 A),500.87,2026-07-22 14:39:00+00:00,2026-07-22 14:57:00+00:00,1080,44.827,251.641,26.50,4.21,356.00,1.1171,-4.07,1.08,TAILWIND
17,145.20,D73 A COLOMBE (entrée),504.91,2026-07-22 14:40:00+00:00,2026-07-22 14:58:00+00:00,1080,44.662,251.871,26.60,4.21,356.00,1.1174,1.06,4.07,CROSSWIND
17,147.50,COLOMBE,464.72,2026-07-22 14:43:00+00:00,2026-07-22 15:01:00+00:00,1080,44.176,252.546,26.60,4.21,356.00,1.1175,0.83,4.13,CROSSWIND
17,147.80,LE GRAND-LEMPS (D73 A-VC-D73 B),467.47,2026-07-22 14:43:00+00:00,2026-07-22 15:01:00+00:00,1080,44.178,252.544,26.60,4.21,356.00,1.1178,0.50,4.18,CROSSWIND
17,152.90,D73 B Mi-Plaine (D73 B-D1085) (IZEAUX),443.37,2026-07-22 14:50:00+00:00,2026-07-22 15:08:00+00:00,1080,42.991,254.186,27.20,4.03,353.00,1.1197,-3.96,0.77,TAILWIND
17,157.30,D1085 BEAUCROISSANT (près),430.23,2026-07-22 14:55:00+00:00,2026-07-22 15:14:00+00:00,1140,42.029,255.442,28.50,3.73,352.00,1.1257,-2.90,2.35,TAILWIND
17,159.60,RIVES (près),355.98,2026-07-22 14:58:00+00:00,2026-07-22 15:18:00+00:00,1200,41.416,256.221,28.60,3.52,353.00,1.1219,0.86,3.41,CROSSWIND
17,160.90,CHARNÈCLES (près),379.89,2026-07-22 15:00:00+00:00,2026-07-22 15:19:00+00:00,1140,41.152,256.556,28.50,3.63,352.00,1.1249,-2.31,2.80,CROSSWIND
17,164.30,MOIRANS (près),224.28,2026-07-22 15:04:00+00:00,2026-07-22 15:24:00+00:00,1200,40.359,257.547,29.80,3.40,346.00,1.1392,-2.45,2.35,TAILWIND
17,166.30,L'Archat (D1085-D128 B-D120) (SAINT-JEAN-DE-MOIRANS),193.02,2026-07-22 15:07:00+00:00,2026-07-22 15:27:00+00:00,1200,39.831,258.192,30.00,3.26,333.00,1.1398,-1.78,2.73,CROSSWIND
17,167.40,"D120 Le Gay (SAINT-JEAN-DE-MOIRANS, LA BUISSE)",195.10,2026-07-22 15:08:00+00:00,2026-07-22 15:29:00+00:00,1260,39.564,258.509,30.10,3.49,336.00,1.1393,-0.09,3.49,CROSSWIND
17,168.50,Carrefour D120-D121,194.42,2026-07-22 15:10:00+00:00,2026-07-22 15:30:00+00:00,1200,39.297,258.827,30.20,3.41,328.00,1.1390,-2.29,2.53,CROSSWIND
17,169.40,D121 LA BUISSE (près) (D121-D1075),217.60,2026-07-22 15:11:00+00:00,2026-07-22 15:31:00+00:00,1200,39.118,259.034,30.00,3.49,336.00,1.1372,2.23,2.69,CROSSWIND
17,171.20,La Commanderie (SAINT-JEAN-DE-MOIRANS),282.52,2026-07-22 15:13:00+00:00,2026-07-22 15:34:00+00:00,1260,38.697,259.523,29.50,3.49,336.00,1.1294,2.17,2.74,CROSSWIND
17,171.90,COUBLEVIE,299.69,2026-07-22 15:14:00+00:00,2026-07-22 15:35:00+00:00,1260,38.528,259.719,29.50,3.49,336.00,1.1282,2.54,2.40,HEADWIND
17,173.10,VOIRON (D1075-VC) (entrée),288.31,2026-07-22 15:15:00+00:00,2026-07-22 15:36:00+00:00,1260,38.349,259.918,29.30,3.37,348.00,1.1297,2.88,1.75,HEADWIND
17,174.70,VC VOIRON,289.56,2026-07-22 15:18:00+00:00,2026-07-22 15:39:00+00:00,1260,37.835,260.508,29.30,3.37,348.00,1.1298,3.26,0.87,HEADWIND
18,0.00,VOIRON,197.26,2026-07-23 10:40:00+00:00,2026-07-23 10:41:00+00:00,60,61.466,147.195,25.70,3.71,346.00,1.1536,-1.52,3.39,CROSSWIND
18,0.00,VOIRON,197.26,2026-07-23 10:50:00+00:00,2026-07-23 10:50:00+00:00,0,62.315,151.576,25.70,3.71,346.00,1.1536,-1.52,3.39,CROSSWIND
18,0.00,D1092 VOUREY,197.26,2026-07-23 10:48:00+00:00,2026-07-23 10:48:00+00:00,0,62.145,150.636,25.70,3.71,346.00,1.1536,-1.52,3.39,CROSSWIND
18,0.00,MOIRANS (D592-D1092),197.26,2026-07-23 10:44:00+00:00,2026-07-23 10:45:00+00:00,60,61.837,149.013,25.70,3.71,346.00,1.1536,-1.52,3.39,CROSSWIND
18,0.00,La Patinière,197.26,2026-07-23 10:42:00+00:00,2026-07-23 10:42:00+00:00,0,61.607,147.873,25.70,3.71,346.00,1.1536,-1.52,3.39,CROSSWIND
18,0.00,D592 SAINT-JEAN-DE-MOIRANS,197.26,2026-07-23 10:40:00+00:00,2026-07-23 10:41:00+00:00,60,61.466,147.195,25.70,3.71,346.00,1.1536,-1.52,3.39,CROSSWIND
18,0.00,VC VOIRON (VC-D592),197.26,2026-07-23 10:35:00+00:00,2026-07-23 10:35:00+00:00,0,60.925,144.760,25.70,3.71,346.00,1.1536,-1.52,3.39,CROSSWIND
18,1.30,TULLINS-FURES (D1092-D45 A-D45),196.29,2026-07-23 10:52:00+00:00,2026-07-23 10:52:00+00:00,0,62.481,152.497,25.60,4.05,344.00,1.1540,-0.56,4.01,CROSSWIND
18,7.10,D45 SAINT-QUENTIN-SUR-ISÈRE (D45-D1532),183.88,2026-07-23 10:59:00+00:00,2026-07-23 11:00:00+00:00,60,63.081,156.162,25.90,2.73,352.00,1.1548,-2.12,1.72,TAILWIND
18,12.50,D1532 L'Échaillon,196.21,2026-07-23 11:06:00+00:00,2026-07-23 11:07:00+00:00,60,63.549,159.792,27.10,3.26,333.00,1.1473,0.68,3.19,CROSSWIND
18,17.30,VEUREY-VOROIZE (près),196.09,2026-07-23 11:12:00+00:00,2026-07-23 11:14:00+00:00,120,63.932,163.211,26.90,4.96,318.00,1.1488,-4.96,0.06,TAILWIND
18,17.90,Actipole,195.36,2026-07-23 11:13:00+00:00,2026-07-23 11:15:00+00:00,120,63.988,163.732,26.90,4.96,318.00,1.1486,-4.66,1.69,TAILWIND
18,20.10,NOYAREY,196.32,2026-07-23 11:16:00+00:00,2026-07-23 11:18:00+00:00,120,64.150,165.323,27.10,5.73,313.00,1.1478,-3.04,4.86,CROSSWIND
18,22.30,Pra-Paris,199.21,2026-07-23 11:18:00+00:00,2026-07-23 11:21:00+00:00,180,64.276,166.664,27.30,5.92,323.00,1.1468,-5.80,1.19,TAILWIND
18,23.70,SASSENAGE (D1532-D531),200.98,2026-07-23 11:20:00+00:00,2026-07-23 11:23:00+00:00,180,64.363,167.757,27.10,5.61,320.00,1.1473,-4.72,3.02,TAILWIND
18,27.80,D531 Les Côtes,359.44,2026-07-23 11:28:00+00:00,2026-07-23 11:32:00+00:00,240,64.627,172.347,26.10,5.61,320.00,1.1311,-0.59,5.58,CROSSWIND
18,30.00,Les Grandes Côtes,477.38,2026-07-23 11:33:00+00:00,2026-07-23 11:37:00+00:00,240,64.724,175.063,24.90,5.33,354.00,1.1195,-5.19,1.23,TAILWIND
18,31.70,Laliarey le Bas,580.38,2026-07-23 11:37:00+00:00,2026-07-23 11:42:00+00:00,300,64.788,177.529,24.20,5.33,354.00,1.1095,-0.73,5.28,CROSSWIND
18,36.70,Côte d'Engins,843.56,2026-07-23 11:49:00+00:00,2026-07-23 11:55:00+00:00,360,64.777,184.385,22.50,5.22,4.00,1.0798,-5.07,1.24,TAILWIND
18,36.70,ENGINS,843.56,2026-07-23 11:49:00+00:00,2026-07-23 11:55:00+00:00,360,64.777,184.385,22.50,5.22,4.00,1.0798,-5.07,1.24,TAILWIND
18,41.50,L'Olette,928.39,2026-07-23 11:54:00+00:00,2026-07-23 12:01:00+00:00,420,64.715,187.349,23.00,2.90,358.00,1.0680,-1.19,2.65,CROSSWIND
18,43.00,LANS-EN-VERCORS (D531-D106),995.93,2026-07-23 11:56:00+00:00,2026-07-23 12:03:00+00:00,420,64.678,188.432,22.60,4.27,327.00,1.0634,-1.63,3.95,CROSSWIND
18,45.60,D106 La Chenevarie,1060.90,2026-07-23 11:59:00+00:00,2026-07-23 12:07:00+00:00,480,64.569,190.381,23.10,2.98,346.00,1.0543,2.39,1.78,HEADWIND
18,49.70,Les Volants,1129.94,2026-07-23 12:04:00+00:00,2026-07-23 12:12:00+00:00,480,64.364,193.092,21.70,4.18,11.00,1.0502,4.18,0.15,HEADWIND
18,52.30,SAINT-NIZIER-DU-MOUCHEROTTE,1167.73,2026-07-23 12:07:00+00:00,2026-07-23 12:15:00+00:00,480,64.221,194.711,21.80,4.18,11.00,1.0506,4.10,0.83,HEADWIND
18,59.00,Pariset (SEYSSINET-PARISET),745.18,2026-07-23 12:15:00+00:00,2026-07-23 12:24:00+00:00,540,63.775,199.222,24.80,5.70,358.00,1.0966,-5.66,0.70,TAILWIND
18,60.10,La Tour Sans Venin,664.99,2026-07-23 12:17:00+00:00,2026-07-23 12:25:00+00:00,480,63.693,200.009,25.30,5.70,358.00,1.1035,-4.41,3.62,TAILWIND
18,63.10,SEYSSINS (D106-D106 D),468.93,2026-07-23 12:20:00+00:00,2026-07-23 12:29:00+00:00,540,63.475,201.809,27.30,6.25,7.00,1.1216,-5.92,2.01,TAILWIND
18,67.90,D106 D CLAIX (D106 D-D269),406.11,2026-07-23 12:26:00+00:00,2026-07-23 12:36:00+00:00,600,63.054,205.077,27.90,6.86,19.00,1.1327,-6.75,1.20,TAILWIND
18,70.60,D269 CLAIX-Le Pont Rouge (D269-D1075),245.50,2026-07-23 12:30:00+00:00,2026-07-23 12:40:00+00:00,600,62.749,207.058,28.40,5.94,7.00,1.1354,-1.81,5.66,CROSSWIND
18,72.10,D1075 VARCES ALLIÈRES ET RISSET,248.75,2026-07-23 12:32:00+00:00,2026-07-23 12:42:00+00:00,600,62.600,208.021,28.80,6.50,31.00,1.1317,-6.16,2.09,TAILWIND
18,78.10,VIF (D1075-D63),299.99,2026-07-23 12:39:00+00:00,2026-07-23 12:50:00+00:00,660,61.981,211.584,28.30,5.94,36.00,1.1242,-5.54,2.14,TAILWIND
18,81.60,D63 SAINT-GEORGES-DE-COMMIERS-Gare (D63-D529),304.31,2026-07-23 12:44:00+00:00,2026-07-23 12:56:00+00:00,720,61.457,214.119,27.80,4.66,15.00,1.1181,0.24,4.65,CROSSWIND
18,83.20,D529 SAINT-GEORGES-DE-COMMIERS,383.02,2026-07-23 12:47:00+00:00,2026-07-23 12:58:00+00:00,660,61.217,215.244,26.90,5.03,21.00,1.1138,-4.21,2.75,TAILWIND
18,84.10,Hameau de Saint-Pierre,411.11,2026-07-23 12:49:00+00:00,2026-07-23 13:01:00+00:00,720,60.966,216.336,26.70,5.03,21.00,1.1109,-4.70,1.80,TAILWIND
18,86.30,NOTRE-DAME-DE-COMMIERS,485.41,2026-07-23 12:53:00+00:00,2026-07-23 13:06:00+00:00,780,60.501,218.275,26.00,5.90,11.00,1.0996,-5.42,2.34,TAILWIND
18,90.40,MONTEYNARD-Les Ripeaux,734.33,2026-07-23 13:02:00+00:00,2026-07-23 13:16:00+00:00,840,59.432,222.225,25.10,4.44,352.00,1.0683,-4.29,1.13,TAILWIND
18,90.80,Les Blais (MONTEYNARD),753.93,2026-07-23 13:02:00+00:00,2026-07-23 13:17:00+00:00,900,59.371,222.431,25.10,4.44,352.00,1.0685,-4.44,0.01,TAILWIND
18,91.90,MONTEYNARD-La Ville,812.40,2026-07-23 13:05:00+00:00,2026-07-23 13:19:00+00:00,840,59.062,223.425,25.30,4.44,352.00,1.0705,-3.47,2.77,TAILWIND
18,92.20,Côte de Monteynard,832.96,2026-07-23 13:05:00+00:00,2026-07-23 13:20:00+00:00,900,58.998,223.623,25.40,4.44,352.00,1.0723,-3.40,2.86,TAILWIND
18,94.10,Le Mollard (LA MOTTE-SAINT-MARTIN),858.63,2026-07-23 13:08:00+00:00,2026-07-23 13:23:00+00:00,900,58.626,224.806,24.30,7.18,347.00,1.0710,4.55,5.55,CROSSWIND
18,94.90,Au-Cours (LA MOTTE-SAINT-MARTIN),834.96,2026-07-23 13:09:00+00:00,2026-07-23 13:24:00+00:00,900,58.497,225.200,24.10,7.18,347.00,1.0670,-0.20,7.18,CROSSWIND
18,96.30,LA MOTTE-D'AVEILLANS,840.01,2026-07-23 13:10:00+00:00,2026-07-23 13:26:00+00:00,960,58.309,225.795,23.80,7.18,347.00,1.0637,7.00,1.62,HEADWIND
18,98.50,La Festinière (LA MOTTE-D'AVEILLANS) (entrée),954.89,2026-07-23 13:13:00+00:00,2026-07-23 13:29:00+00:00,960,57.929,226.953,24.30,7.18,347.00,1.0699,-5.79,4.25,TAILWIND
18,98.70,La Festinière (PIERRE-CHÂTEL),954.89,2026-07-23 13:14:00+00:00,2026-07-23 13:29:00+00:00,900,57.865,227.141,24.30,7.18,347.00,1.0700,-5.82,4.21,TAILWIND
18,99.20,Le Collet (PIERRE-CHÂTEL),952.84,2026-07-23 13:14:00+00:00,2026-07-23 13:30:00+00:00,960,57.801,227.335,24.30,7.18,347.00,1.0699,-6.05,3.87,TAILWIND
18,99.90,Passage à niveau N° 11.,932.05,2026-07-23 13:15:00+00:00,2026-07-23 13:31:00+00:00,960,57.672,227.713,24.80,8.46,327.00,1.0680,-7.50,3.91,TAILWIND
18,100.30,Le Crey (SUSVILLE),910.56,2026-07-23 13:16:00+00:00,2026-07-23 13:31:00+00:00,900,57.608,227.902,24.80,8.46,327.00,1.0680,-7.68,3.54,TAILWIND
18,101.20,Les Moutières (SUSVILLE),892.03,2026-07-23 13:17:00+00:00,2026-07-23 13:33:00+00:00,960,57.414,228.459,24.90,8.46,327.00,1.0681,-8.35,1.34,TAILWIND
18,102.00,Le Villaret (SUSVILLE),891.67,2026-07-23 13:18:00+00:00,2026-07-23 13:34:00+00:00,960,57.282,228.829,24.90,8.74,344.00,1.0692,-8.46,2.18,TAILWIND
18,103.30,SUSVILLE-Nantizon,884.28,2026-07-23 13:19:00+00:00,2026-07-23 13:36:00+00:00,1020,57.078,229.384,25.40,8.74,344.00,1.0756,-8.72,0.66,TAILWIND
18,104.00,LA MURE (D529-D1085-D1085 F-D1085),882.39,2026-07-23 13:20:00+00:00,2026-07-23 13:36:00+00:00,960,57.009,229.573,25.60,8.74,344.00,1.0797,-8.62,1.42,TAILWIND
18,106.70,D1085 Le Crozet (SOUSVILLE),793.30,2026-07-23 13:24:00+00:00,2026-07-23 13:40:00+00:00,960,56.457,230.983,26.90,7.90,322.00,1.0946,-7.56,2.28,TAILWIND
18,109.30,Pont Haut (SOUSVILLE),609.08,2026-07-23 13:27:00+00:00,2026-07-23 13:44:00+00:00,1020,55.975,232.205,25.60,8.01,334.00,1.0737,3.49,7.21,CROSSWIND
18,110.10,Charlaix (SAINT-LAURENT-EN-BEAUMONT),650.01,2026-07-23 13:29:00+00:00,2026-07-23 13:46:00+00:00,1020,55.696,232.887,25.40,7.64,314.00,1.0713,-1.68,7.45,CROSSWIND
18,112.00,Les Terrasses (SAINT-LAURENT-EN-BEAUMONT),775.10,2026-07-23 13:32:00+00:00,2026-07-23 13:50:00+00:00,1080,55.194,234.070,25.30,7.16,319.00,1.0721,-5.62,4.44,TAILWIND
18,112.80,Côte des Terrasses,828.23,2026-07-23 13:34:00+00:00,2026-07-23 13:52:00+00:00,1080,54.904,234.732,25.70,7.16,319.00,1.0767,-5.31,4.80,TAILWIND
18,113.60,Les Égats (SAINT-LAURENT-EN-BEAUMONT),844.55,2026-07-23 13:35:00+00:00,2026-07-23 13:53:00+00:00,1080,54.754,235.065,26.10,5.55,304.00,1.0758,-5.55,0.11,TAILWIND
18,115.80,Les Allauves (LA SALLE-EN-BEAUMONT),794.27,2026-07-23 13:38:00+00:00,2026-07-23 13:56:00+00:00,1080,54.324,236.030,25.30,6.31,311.00,1.0693,-6.28,0.66,TAILWIND
18,116.30,LA SALLE-EN-BEAUMONT,758.49,2026-07-23 13:38:00+00:00,2026-07-23 13:57:00+00:00,1140,54.251,236.196,25.50,5.55,304.00,1.0674,-5.47,0.96,TAILWIND
18,118.30,Les Marcoux (LA SALLE-EN-BEAUMONT),845.63,2026-07-23 13:41:00+00:00,2026-07-23 13:59:00+00:00,1080,53.875,237.006,25.10,5.77,296.00,1.0624,-3.23,4.78,CROSSWIND
18,120.60,QUET-EN-BEAUMONT,909.86,2026-07-23 13:44:00+00:00,2026-07-23 14:02:00+00:00,1080,53.415,237.954,25.50,6.12,281.00,1.0620,-4.96,3.59,TAILWIND
18,125.00,Le Cardaire (LES CÔTES-DE-CORPS),910.10,2026-07-23 13:49:00+00:00,2026-07-23 14:08:00+00:00,1140,52.562,239.646,25.50,6.04,282.00,1.0673,4.02,4.51,CROSSWIND
18,129.00,CORPS,911.18,2026-07-23 13:54:00+00:00,2026-07-23 14:13:00+00:00,1140,51.790,241.130,25.30,6.48,279.00,1.0630,4.44,4.72,CROSSWIND
18,129.10,CORPS,911.18,2026-07-23 13:54:00+00:00,2026-07-23 14:13:00+00:00,1140,51.790,241.132,25.10,6.48,279.00,1.0601,5.36,3.64,HEADWIND
18,133.20,N85 ASPRES-LÈS-CORPS (près),895.15,2026-07-23 13:59:00+00:00,2026-07-23 14:19:00+00:00,1200,50.921,242.731,27.20,6.45,300.00,1.0711,-4.90,4.20,TAILWIND
18,134.20,"Le Motty (ASPRES-LÈS-CORPS, SAINT-FIRMIN)",805.23,2026-07-23 14:00:00+00:00,2026-07-23 14:20:00+00:00,1200,50.761,243.021,26.90,6.45,300.00,1.0656,-5.56,3.27,TAILWIND
18,135.90,La Trinité (SAINT-FIRMIN),800.15,2026-07-23 14:02:00+00:00,2026-07-23 14:23:00+00:00,1260,50.353,243.721,27.10,6.45,300.00,1.0694,-4.79,4.32,TAILWIND
18,141.80,Chauffayer (AUBESSAGNE),911.06,2026-07-23 14:09:00+00:00,2026-07-23 14:30:00+00:00,1260,49.247,245.620,27.30,6.26,335.00,1.0629,-3.65,5.08,CROSSWIND
18,145.10,La Guinguette (LE NOYER),853.52,2026-07-23 14:13:00+00:00,2026-07-23 14:35:00+00:00,1320,48.512,246.825,27.20,6.69,328.00,1.0591,-6.62,0.98,TAILWIND
18,148.60,Les Basses-Barraques (POLIGNY),906.47,2026-07-23 14:18:00+00:00,2026-07-23 14:40:00+00:00,1320,47.676,248.134,26.70,7.67,329.00,1.0563,-7.42,1.94,TAILWIND
18,151.40,L'Estiquaire (POLIGNY),942.26,2026-07-23 14:21:00+00:00,2026-07-23 14:43:00+00:00,1320,47.178,248.914,25.80,7.52,335.00,1.0542,-7.43,1.13,TAILWIND
18,152.90,LA FARE-EN-CHAMPSAUR-Les Barraques,961.08,2026-07-23 14:23:00+00:00,2026-07-23 14:45:00+00:00,1320,46.844,249.423,26.90,8.25,346.00,1.0485,-8.24,0.42,TAILWIND
18,154.50,Bonnette (LA FARE-EN-CHAMPSAUR),979.58,2026-07-23 14:25:00+00:00,2026-07-23 14:47:00+00:00,1320,46.507,249.925,26.20,7.74,333.00,1.0446,-7.57,1.60,TAILWIND
18,155.00,Brutinel (LAYE),998.48,2026-07-23 14:26:00+00:00,2026-07-23 14:48:00+00:00,1320,46.337,250.171,26.20,7.74,333.00,1.0435,-7.71,0.64,TAILWIND
18,156.00,Carrefour N85-D14,1037.65,2026-07-23 14:27:00+00:00,2026-07-23 14:49:00+00:00,1320,46.163,250.420,26.20,7.74,333.00,1.0439,-6.90,3.52,TAILWIND
18,157.10,D14 Le Cros (SAINT-LAURENT-DU-CROS),1056.44,2026-07-23 14:28:00+00:00,2026-07-23 14:51:00+00:00,1380,45.903,250.787,26.30,7.74,333.00,1.0445,-6.64,3.98,TAILWIND
18,158.10,SAINT-LAURENT-DU-CROS (près) (D14-D114),1059.70,2026-07-23 14:29:00+00:00,2026-07-23 14:52:00+00:00,1380,45.728,251.034,26.20,7.95,310.00,1.0462,-6.79,4.14,TAILWIND
18,159.90,D114 FOREST-SAINT-JULIEN,1045.05,2026-07-23 14:32:00+00:00,2026-07-23 14:55:00+00:00,1380,45.212,251.753,26.00,7.95,310.00,1.0443,-5.84,5.40,TAILWIND
18,161.30,Pont de Frappe (D114-D944) (FOREST-SAINT-JUILEN),1072.17,2026-07-23 14:33:00+00:00,2026-07-23 14:57:00+00:00,1440,44.948,252.112,26.10,7.95,310.00,1.0448,-7.94,0.43,TAILWIND
18,162.60,D944 La Basse Plaine (CHABOTTES),1051.28,2026-07-23 14:35:00+00:00,2026-07-23 14:58:00+00:00,1380,44.688,252.466,25.80,7.95,310.00,1.0400,-5.67,5.57,TAILWIND
18,163.50,La Haute Plaine (D944-D113) (CHABOTTES),1055.40,2026-07-23 14:36:00+00:00,2026-07-23 14:59:00+00:00,1380,44.511,252.701,25.30,8.61,301.00,1.0351,-6.58,5.55,TAILWIND
