stage_number,km_from_start,lon,lat,dem_count,elevation_min_m,elevation_max_m,elevation_mean_m,spread_m,sources
8,76.0000,1.0910640177267343,44.92206426784845,2,104.62,126.00,115.31,21.38,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,76.2000,1.0935689740924175,44.922124372511725,2,108.06,125.00,116.53,16.94,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,76.4000,1.0959491745347052,44.92151411543053,2,108.65,122.00,115.33,13.35,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,76.6000,1.098018280212187,44.920482777920775,2,108.87,116.00,112.44,7.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,76.8000,1.0997978071121908,44.91919949840815,2,110.23,123.00,116.62,12.77,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,77.0000,1.1019248832900204,44.91827416911414,2,111.34,117.00,114.17,5.66,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,77.2000,1.1044012650104311,44.91787906124913,2,112.59,134.00,123.30,21.41,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,77.4000,1.1069141446239554,44.91764977873892,2,114.99,144.00,129.50,29.01,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,77.6000,1.1080389315991817,44.916147866217315,2,115.00,117.62,116.31,2.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,77.8000,1.108658961988117,44.914420348628184,2,118.79,120.00,119.40,1.21,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,78.0000,1.1106600297937095,44.91337703665186,2,120.02,146.00,133.01,25.98,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,78.2000,1.1126544176391164,44.912335748749705,2,121.32,125.00,123.16,3.68,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,78.4000,1.113349135141933,44.91060921828907,2,121.28,125.00,123.14,3.72,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,78.6000,1.1145409915020523,44.909040486673604,2,121.96,122.00,121.98,0.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,78.8000,1.116031840097645,44.90758440076557,2,123.00,124.14,123.57,1.14,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,79.0000,1.1178586744948413,44.906412586853854,2,124.76,125.00,124.88,0.24,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,79.2000,1.1203926337054164,44.90641551224153,2,129.95,136.00,132.98,6.05,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,79.4000,1.1226881021000454,44.905684138138454,2,136.84,148.00,142.42,11.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,79.6000,1.1252135294756545,44.905608073031125,2,138.36,153.00,145.68,14.64,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,79.8000,1.1275475302521736,44.90628975302522,2,138.94,160.00,149.47,21.06,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,80.0000,1.1300390498081738,44.90605566113243,2,139.61,165.00,152.31,25.39,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,80.2000,1.1325653150196284,44.90613649434612,2,140.59,144.00,142.30,3.41,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,80.4000,1.1350517310884458,44.906057932772114,2,142.12,161.00,151.56,18.88,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,80.6000,1.1374925312277089,44.90651320724017,2,142.75,158.00,150.38,15.25,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,80.8000,1.139044515203536,44.9078067728053,2,143.59,153.00,148.30,9.41,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,81.0000,1.1412111090253985,44.908525793501816,2,145.87,151.00,148.44,5.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,81.2000,1.1436186852708468,44.90895661734921,2,148.12,168.00,158.06,19.88,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,81.4000,1.1452993441981145,44.910304957067716,2,150.22,181.00,165.61,30.78,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,81.6000,1.1469686993683883,44.911660458456794,2,152.47,185.00,168.74,32.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,81.8000,1.1491739826182275,44.91238463399339,2,154.80,166.00,160.40,11.20,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,82.0000,1.1516141821037496,44.91287977757137,2,157.11,173.00,165.06,15.89,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,82.2000,1.1535903126019116,44.91393085938349,2,159.58,170.00,164.79,10.42,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,82.4000,1.1556967751641571,44.91306259410353,2,165.64,172.00,168.82,6.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,82.6000,1.158084432231694,44.91249327310372,2,172.29,178.00,175.15,5.71,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,82.8000,1.1601263945272986,44.911445901368175,2,178.54,192.00,185.27,13.46,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,83.0000,1.1623915428554266,44.91155826428765,2,184.89,191.00,187.95,6.11,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,83.2000,1.163854990786481,44.91016583486892,2,192.21,203.00,197.61,10.79,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,83.4000,1.1663417347254437,44.91039563855417,2,198.59,223.00,210.80,24.41,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,83.6000,1.1683776378140196,44.909929893201905,2,204.37,210.00,207.19,5.63,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,83.8000,1.1707199191865572,44.9096782595737,2,210.51,229.00,219.76,18.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,84.0000,1.1726158285227195,44.91074592378788,2,216.75,225.00,220.88,8.25,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,84.2000,1.174473072868388,44.90988270518392,2,223.01,231.00,227.01,7.99,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,84.4000,1.1759153982842285,44.90840640114385,2,229.77,237.00,233.39,7.23,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,84.6000,1.178228175833136,44.90772466323323,2,235.61,264.00,249.81,28.39,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,84.8000,1.1805959347571788,44.90709101778575,2,241.58,249.00,245.29,7.42,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,85.0000,1.1831070999538218,44.90687642499615,2,247.81,251.00,249.41,3.19,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,85.2000,1.1847520053118288,44.90813920584301,2,253.56,265.00,259.28,11.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,85.4000,1.1869469956699636,44.90839954112618,2,258.40,265.00,261.70,6.60,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,85.6000,1.1881569990394643,44.90685463697489,2,262.51,263.00,262.76,0.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,85.8000,1.1896987182179464,44.90556718217946,2,262.59,267.00,264.80,4.41,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,86.0000,1.190472904050657,44.90402382557159,2,258.91,272.00,265.46,13.09,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,86.2000,1.1928015467504756,44.9035,2,249.00,254.60,251.80,5.60,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,86.4000,1.1953020538178674,44.90336,2,229.00,244.51,236.76,15.51,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,86.6000,1.197289965925611,44.90296657580163,2,236.00,238.13,237.07,2.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,86.8000,1.1991692720635772,44.90392927206358,2,229.00,230.19,229.60,1.19,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,87.0000,1.2011639206617344,44.904821603786104,2,221.61,222.00,221.81,0.39,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,87.2000,1.2029887416389362,44.90364783810257,2,212.62,221.00,216.81,8.38,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,87.4000,1.2052474675070703,44.9030175791404,2,201.00,203.22,202.11,2.22,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,87.6000,1.2073417770724548,44.90212972894364,2,190.45,197.00,193.73,6.55,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,87.8000,1.2093270214476581,44.90104297855235,2,180.96,182.00,181.48,1.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,88.0000,1.2113139641362585,44.90006274598637,2,171.14,174.00,172.57,2.86,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,88.2000,1.2125698021716242,44.89852577901027,2,160.90,164.00,162.45,3.10,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,88.4000,1.2129742694794534,44.896878965989345,2,156.81,160.00,158.41,3.19,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,88.6000,1.2127171685348617,44.89508957041857,2,164.05,165.00,164.53,0.95,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,88.8000,1.2125594035875882,44.89329944992459,2,163.75,164.00,163.88,0.25,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,89.0000,1.2133035418825509,44.891583242862716,2,164.25,172.00,168.13,7.75,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,89.2000,1.2143613146375227,44.889973192373404,2,155.03,161.00,158.02,5.97,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,89.4000,1.2145425863927863,44.88828745200401,2,148.28,158.00,153.14,9.72,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,89.6000,1.216528287573457,44.887240190269615,2,135.74,143.00,139.37,7.26,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,89.8000,1.2170626039700858,44.88553411524328,2,133.00,138.00,135.50,5.00,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,90.0000,1.2176248226297635,44.88378060812653,2,130.47,133.00,131.74,2.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,90.2000,1.2173742012603994,44.88202145134023,2,128.00,130.00,129.00,2.00,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,90.4000,1.2168027558389691,44.88026976362426,2,125.31,127.00,126.16,1.69,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,90.6000,1.21604127959505,44.878778400506185,2,126.09,133.00,129.55,6.91,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,90.8000,1.2141101291952174,44.8777191162757,2,131.08,138.00,134.54,6.92,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,91.0000,1.2131264019169832,44.87624513636856,2,139.45,145.00,142.23,5.55,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,91.2000,1.2121018379039554,44.874659204033385,2,138.39,150.00,144.20,11.61,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,91.4000,1.2110686999827707,44.873016439979324,2,130.65,135.00,132.83,4.35,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,91.6000,1.2094516207737356,44.871706146740905,2,120.77,130.00,125.39,9.23,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,91.8000,1.2102537362683186,44.87058348297493,2,117.48,119.00,118.24,1.52,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,92.0000,1.2109724679854705,44.86886256000894,2,113.61,122.00,117.81,8.39,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,92.2000,1.2100651159914697,44.86730882721883,2,109.57,112.00,110.79,2.43,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,92.4000,1.2088337253657995,44.86578588048699,2,110.98,134.00,122.49,23.02,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,92.6000,1.2093515214701778,44.86402941130398,2,109.65,122.00,115.83,12.35,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,92.8000,1.2107062403809896,44.86258823867308,2,109.49,113.00,111.25,3.51,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,93.0000,1.2123979004289571,44.86135074678282,2,108.83,139.00,123.92,30.17,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,93.2000,1.2135060959724846,44.859829003661375,2,107.15,119.00,113.08,11.85,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,93.4000,1.213746599640149,44.85809308437769,2,107.43,132.00,119.72,24.57,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,93.6000,1.2141930922365862,44.856357269408534,2,105.51,117.00,111.26,11.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,93.8000,1.2142088222172966,44.85458609706937,2,105.26,118.00,111.63,12.74,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,94.0000,1.21496,44.85287736751398,2,104.80,141.00,122.90,36.20,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,94.2000,1.2149651404127089,44.85108200855552,2,105.64,127.00,116.32,21.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,94.4000,1.215390405276196,44.84938448633144,2,109.71,130.00,119.86,20.29,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,94.6000,1.2142879141389806,44.84782973401809,2,106.10,116.00,111.05,9.90,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,94.8000,1.2151266433983379,44.846146364178395,2,99.20,106.00,102.60,6.80,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,95.0000,1.2154902745736982,44.84446886921182,2,100.55,122.00,111.28,21.45,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,95.2000,1.2154455975461798,44.842748365646514,2,100.53,145.00,122.77,44.47,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,95.4000,1.215909726291519,44.84098420007685,2,95.63,113.00,104.32,17.37,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,95.6000,1.2160157919243586,44.83923397157012,2,92.47,110.00,101.24,17.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,95.8000,1.21644543001799,44.83757913996402,2,93.80,115.00,104.40,21.20,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,96.0000,1.216694560458036,44.83579722521622,2,90.34,110.00,100.17,19.66,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,96.2000,1.2180004291720945,44.83428350862384,2,89.96,94.00,91.98,4.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,96.4000,1.2188367514308083,44.83264015680999,2,88.97,120.00,104.49,31.03,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,96.6000,1.2194568032905093,44.83092348556878,2,86.38,98.00,92.19,11.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,96.8000,1.2214591083170125,44.82983957728163,2,85.01,102.00,93.51,16.99,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,97.0000,1.2229807934724972,44.828425669265364,2,78.46,93.00,85.73,14.54,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,97.2000,1.222294879586732,44.82696628010332,2,78.33,100.00,89.17,21.67,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,97.4000,1.223380289434707,44.82536530080756,2,67.00,78.26,72.63,11.26,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,97.6000,1.225333158774095,44.82424831532048,2,74.00,77.25,75.63,3.25,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,97.8000,1.2264393513700078,44.82268860539812,2,80.00,80.15,80.08,0.15,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,98.0000,1.2279078748302181,44.82127068135177,2,79.00,80.71,79.86,1.71,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,98.2000,1.229647810958627,44.82090130907543,2,79.00,87.88,83.44,8.88,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,98.4000,1.2312694471836934,44.81956931881982,2,89.00,89.46,89.23,0.46,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,98.6000,1.233153243119784,44.818396502428314,2,87.00,89.14,88.07,2.14,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,98.8000,1.2338058133595344,44.81699323174787,2,89.00,89.77,89.39,0.77,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,99.0000,1.232772001300034,44.815350887313166,2,86.00,90.89,88.45,4.89,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,99.2000,1.2317326531578967,44.81371063431386,2,93.00,97.66,95.33,4.66,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,99.4000,1.2304059054455323,44.812215905445534,2,94.00,104.48,99.24,10.48,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,99.6000,1.22967,44.81054996729889,2,98.00,110.62,104.31,12.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,99.8000,1.2281814675457607,44.8091313972678,2,106.00,117.54,111.77,11.54,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,100.0000,1.227451353111671,44.807422506030115,2,124.06,126.00,125.03,1.94,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,100.2000,1.2267629336807782,44.806263738297176,2,131.69,140.00,135.85,8.31,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,100.4000,1.229207492597585,44.80602830901022,2,136.38,162.00,149.19,25.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,100.6000,1.2309541540317885,44.80640842328577,2,139.07,145.00,142.04,5.93,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,100.8000,1.2295885243676745,44.80494113627548,2,138.00,145.12,141.56,7.12,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,101.0000,1.2296930647744206,44.80347590002376,2,146.88,150.00,148.44,3.12,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,101.2000,1.2295793121320437,44.80239672347029,2,153.07,164.00,158.54,10.93,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,101.4000,1.2274795652324066,44.80263420290689,2,159.87,165.00,162.44,5.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,101.6000,1.2254927413455388,44.80347698378418,2,160.00,166.96,163.48,6.96,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,101.8000,1.2230794071039501,44.80344227766398,2,174.72,180.00,177.36,5.28,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,102.0000,1.2213379866004894,44.802158993300246,2,163.00,174.16,168.58,11.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,102.2000,1.2190603132071898,44.80149320486944,2,178.00,178.44,178.22,0.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,102.4000,1.2170049364245954,44.80222810115922,2,187.29,202.00,194.65,14.71,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,102.6000,1.2162765874339418,44.802679932086235,2,208.43,217.00,212.72,8.57,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,102.8000,1.2146808507223665,44.80285941272309,2,212.72,214.00,213.36,1.28,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,103.0000,1.2139235518808507,44.80157107526762,2,195.18,198.00,196.59,2.82,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,103.2000,1.2120478834435542,44.801458473690616,2,179.00,181.50,180.25,2.50,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,103.4000,1.2096741815833558,44.8019322775614,2,171.92,190.00,180.96,18.08,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,103.6000,1.2076061649584493,44.80108540059359,2,161.64,188.00,174.82,26.36,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,103.8000,1.2055483349286373,44.80135110685696,2,124.00,152.24,138.12,28.24,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,104.0000,1.2071345490983347,44.80267054709425,2,95.00,142.53,118.77,47.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,104.2000,1.2092777031627362,44.803616943663016,2,119.00,133.76,126.38,14.76,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,104.4000,1.2106080071669911,44.80432909235697,2,75.00,121.93,98.47,46.93,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,104.6000,1.2081923205404237,44.80378599616885,2,76.00,107.52,91.76,31.52,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,104.8000,1.2059315315780925,44.802985778911854,2,79.00,90.98,84.99,11.98,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,105.0000,1.203685348172826,44.802158731319864,2,74.26,75.00,74.63,0.74,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,105.2000,1.2038814405974898,44.803625034296545,2,69.00,73.97,71.49,4.97,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,105.4000,1.2044937177467236,44.80537040969082,2,65.00,66.39,65.70,1.39,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,105.6000,1.2051111737793452,44.80711486813198,2,72.00,75.18,73.59,3.18,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,105.8000,1.2053567724641219,44.80865066332307,2,74.68,81.00,77.84,6.32,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,106.0000,1.2028216351166159,44.80866,2,76.00,76.44,76.22,0.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,106.2000,1.2002870968508466,44.80868821389006,2,75.95,76.00,75.98,0.05,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,106.4000,1.197940577223831,44.80931107338844,2,75.57,77.00,76.29,1.43,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,106.6000,1.1971181131794242,44.810940302010536,2,71.00,73.14,72.07,2.14,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,106.8000,1.196172404868826,44.81259689943679,2,72.75,75.00,73.88,2.25,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,107.0000,1.194929374690355,44.81416446738969,2,73.95,74.00,73.98,0.05,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,107.2000,1.19373633318706,44.8157514524921,2,73.00,74.54,73.77,1.54,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,107.4000,1.1924590283782228,44.81730393766768,2,73.00,74.57,73.79,1.57,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,107.6000,1.191092746234798,44.81881902413776,2,73.00,73.45,73.23,0.45,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,107.8000,1.1897200842259272,44.820331328899044,2,70.00,71.62,70.81,1.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,108.0000,1.1883458820496742,44.821842896254196,2,70.15,72.00,71.08,1.85,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,108.2000,1.1869216462922119,44.82333015756547,2,69.16,70.00,69.58,0.84,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,108.4000,1.1851596883675466,44.82461320819982,2,68.38,72.00,70.19,3.62,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,108.6000,1.1830277086764358,44.82558509191862,2,68.07,73.00,70.54,4.93,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,108.8000,1.1807674642064265,44.82639751193119,2,63.00,68.04,65.52,5.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,109.0000,1.1784523331879646,44.8271167666812,2,70.16,90.00,80.08,19.84,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,109.2000,1.1761418355051316,44.82645124443689,2,70.56,119.00,94.78,48.44,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,109.4000,1.1742710015349211,44.825318773369936,2,69.41,95.00,82.21,25.59,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,109.6000,1.1717737790345082,44.825008174827595,2,70.28,157.00,113.64,86.72,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,109.8000,1.1693710229955632,44.82444031267067,2,71.31,126.00,98.66,54.69,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,110.0000,1.1670695600461496,44.823695062183994,2,71.63,124.00,97.82,52.37,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,110.2000,1.1649630832858848,44.822694083310644,2,69.77,138.00,103.89,68.23,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,110.4000,1.1626282655196696,44.82201465072559,2,69.80,105.00,87.40,35.20,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,110.6000,1.1601327976392062,44.82176428809443,2,71.87,94.00,82.94,22.13,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,110.8000,1.157986918297818,44.822635727748946,2,76.47,84.00,80.24,7.53,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,111.0000,1.1562925735581573,44.82396856376474,2,78.00,78.63,78.32,0.63,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,111.2000,1.1548270878338178,44.82542436824927,2,76.00,77.94,76.97,1.94,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,111.4000,1.1540497052622167,44.8271356228952,2,74.00,76.00,75.00,2.00,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,111.6000,1.1532907364267706,44.82885182679417,2,72.00,73.22,72.61,1.22,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,111.8000,1.15292,44.83061539441094,2,67.00,69.20,68.10,2.20,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,112.0000,1.1529310824128693,44.83241216482574,2,67.62,68.00,67.81,0.38,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,112.2000,1.153714457386721,44.83374849064154,2,66.00,67.43,66.72,1.43,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,112.4000,1.1521091980911762,44.83492208496294,2,67.00,67.04,67.02,0.04,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,112.6000,1.1514121820698018,44.83665058694806,2,66.00,66.75,66.38,0.75,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,112.8000,1.1496677281886454,44.83788960192926,2,66.00,66.49,66.25,0.49,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,113.0000,1.1475202172753654,44.83884127057722,2,66.67,69.00,67.84,2.33,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,113.2000,1.1451358970582668,44.83934309115108,2,67.46,141.00,104.23,73.54,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,113.4000,1.1426762317127421,44.83965242758977,2,68.72,76.00,72.36,7.28,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,113.6000,1.1402985182596104,44.84026194839958,2,69.84,127.00,98.42,57.16,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,113.8000,1.1378606729940555,44.84071270610594,2,69.00,70.37,69.69,1.37,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,114.0000,1.1354121204160417,44.84044856544428,2,76.39,124.00,100.20,47.61,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,114.2000,1.1331242317877546,44.83967475599522,2,82.69,124.00,103.35,41.31,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,114.4000,1.1310552892841987,44.8386515487051,2,79.10,109.00,94.05,29.90,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,114.6000,1.1288266763323185,44.837930371825834,2,72.60,81.00,76.80,8.40,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,114.8000,1.1263532747181366,44.83817436327546,2,69.00,69.68,69.34,0.68,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,115.0000,1.12386366789561,44.837830140359195,2,68.78,69.00,68.89,0.22,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,115.2000,1.1213766395502975,44.837476720335204,2,67.00,67.98,67.49,0.98,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,115.4000,1.1188887957312432,44.83712632188422,2,67.69,68.00,67.85,0.31,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,115.6000,1.1163939688751827,44.836802327131664,2,67.58,68.00,67.79,0.42,"COPERNICUS_GLO90,IGN_RGE_ALTI"
8,115.8000,1.113904253369187,44.836459288355236,2,67.35,68.00,67.68,0.65,"COPERNICUS_GLO90,IGN_RGE_ALTI"
